,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
255,0283_01,Earth,True,G/46/P,PSO J318.5-22,29,False,0,0,0,0,0,Jacky Santin,True
256,0283_02,Earth,False,F/64/P,TRAPPIST-1e,22,False,146,654,1,0,2,Roydo Santin,True
257,0285_01,Europa,True,E/16/P,TRAPPIST-1e,14,False,0,0,0,0,0,Krabik Invebodene,True
258,0285_02,Europa,True,E/16/P,55 Cancri e,42,False,0,0,0,0,0,Grasath Invebodene,True
259,0286_01,Earth,False,F/65/P,55 Cancri e,57,False,3,1281,29,162,13,Carita Jimes,False
260,0287_01,Europa,True,,55 Cancri e,39,False,0,0,0,0,0,Tetra Bootty,True
261,0287_02,Europa,False,B/12/P,TRAPPIST-1e,28,False,0,587,32,6,1460,Alasym Bootty,False
262,0288_01,Earth,False,F/55/S,55 Cancri e,19,False,0,0,0,0,828,Gory Delez,False
263,0289_01,Europa,True,C/12/S,55 Cancri e,19,False,0,0,0,0,0,Furuson Objeciane,True
264,0290_01,Europa,False,B/7/S,55 Cancri e,26,False,0,4458,0,1157,262,Skaton Excialing,True
265,0290_02,Europa,True,B/7/S,TRAPPIST-1e,17,False,0,0,0,0,0,Algor Excialing,True
266,0290_03,Europa,,B/7/S,TRAPPIST-1e,43,False,0,0,0,0,0,Dhenar Excialing,True
267,0290_04,Europa,False,B/7/S,55 Cancri e,9,False,0,0,0,0,0,Atino Excialing,True
268,0291_01,Europa,False,D/10/S,TRAPPIST-1e,40,False,0,6500,88,1090,0,Castab Brakeril,True
269,0294_01,Europa,True,B/8/S,TRAPPIST-1e,50,False,0,0,0,,0,Phonons Roforhauge,True
270,0297_01,Earth,False,G/47/P,TRAPPIST-1e,24,False,90,2,1324,17,0,Ernice Gardonadox,True
271,0298_01,Europa,True,A/3/P,55 Cancri e,57,False,0,0,0,0,0,Ashird Sorbitter,True
272,0301_01,Earth,True,,TRAPPIST-1e,16,False,0,0,0,0,0,Margia Wriggins,False
273,0302_01,Earth,False,F/67/P,TRAPPIST-1e,23,False,0,0,15,0,1370,Lesley Shephendry,False
274,0303_01,,True,G/41/S,TRAPPIST-1e,23,False,0,0,0,0,0,Oraryn Kirklander,True
275,0304_01,Europa,False,E/18/S,TRAPPIST-1e,28,False,0,422,0,1851,5166,Betena Ausivetpul,False
276,0305_01,Europa,False,C/7/P,55 Cancri e,23,False,0,584,0,20,2469,Suhelik Geousker,False
277,0306_01,Earth,False,E/19/S,TRAPPIST-1e,23,False,368,175,259,1,101,Dony Estevesters,False
278,0307_01,Earth,False,F/59/S,TRAPPIST-1e,18,False,0,0,1359,0,0,Natald Hickett,True
279,0309_01,Earth,False,F/60/S,TRAPPIST-1e,18,False,1194,0,157,6,0,Billya Bowerson,False
280,0310_01,Europa,False,,TRAPPIST-1e,67,False,,230,0,4476,241,Naviton Coudered,False
281,0313_01,Earth,False,F/68/P,PSO J318.5-22,60,False,7,540,1,0,4,Briney Mckinsond,True
282,0313_02,Earth,True,G/50/P,55 Cancri e,,False,0,0,,0,0,Jona Mckinsond,True
283,0313_03,Earth,False,F/68/P,55 Cancri e,49,False,331,0,0,318,0,Jaimer Mckinsond,True
284,0313_04,Earth,False,G/50/P,55 Cancri e,0,False,0,0,0,0,0,Hary Mckinsond,True
285,0314_01,Earth,False,G/51/P,55 Cancri e,26,False,386,0,74,0,1330,Kell Kochroeders,False
286,0315_01,,True,G/42/S,PSO J318.5-22,35,False,0,0,0,0,0,Adriet Valezaley,True
287,0316_01,Europa,False,B/9/S,TRAPPIST-1e,24,False,0,2628,,170,0,Hallah Sorbitter,True
288,0316_02,Europa,True,B/9/S,TRAPPIST-1e,20,False,0,0,0,0,,Beneba Sorbitter,True
289,0320_01,Earth,False,G/44/S,TRAPPIST-1e,18,False,0,2,0,,0,Breney Bellarkerd,False
290,0320_02,Earth,False,G/44/S,TRAPPIST-1e,21,False,0,5,3,0,,Garley Bellarkerd,False
291,0321_01,,False,F/61/S,TRAPPIST-1e,59,True,1018,0,209,0,0,Quites Bache,False
292,0322_01,Earth,True,G/45/S,PSO J318.5-22,13,False,0,0,0,0,0,Annya Blange,False
293,0324_01,Earth,True,G/53/P,55 Cancri e,43,False,0,0,0,0,0,Carma Hooperez,False
294,0326_01,Earth,True,G/47/S,TRAPPIST-1e,29,False,0,0,0,0,0,Charly Edwartizman,False
295,0327_01,Earth,False,,TRAPPIST-1e,19,False,17,0,784,0,2,Jasony Ocherman,True
296,0330_01,Europa,False,C/14/S,TRAPPIST-1e,2,False,0,0,0,0,0,Bellah Siveduced,True
297,0330_02,Europa,False,C/14/S,TRAPPIST-1e,32,False,247,4651,0,46,202,,True
298,0330_03,Europa,False,C/14/S,TRAPPIST-1e,33,False,443,317,0,148,1260,Hekaton Siveduced,False
299,0331_01,Earth,False,F/72/P,TRAPPIST-1e,25,False,0,0,251,0,552,Lewise Burchard,False
300,0333_01,Mars,True,F/73/P,55 Cancri e,29,False,0,0,0,0,0,Phios Melie,True
301,0334_01,Mars,False,F/62/S,TRAPPIST-1e,29,False,5715,2,211,1476,0,Unfly Mushe,False
302,0336_01,Earth,False,F/74/P,TRAPPIST-1e,44,False,695,1,16,0,0,Maura Cookson,False
303,0337_01,Mars,True,F/63/S,55 Cancri e,2,False,0,0,0,0,0,Guanch Perle,True
304,0337_02,Mars,False,F/63/S,TRAPPIST-1e,19,False,417,349,634,3,1057,Weros Perle,True
305,0337_03,Mars,False,F/63/S,55 Cancri e,0,False,0,0,0,0,0,,True
306,0338_01,Earth,True,G/48/S,TRAPPIST-1e,18,False,0,0,,0,0,Ireen Guerson,True
307,0340_01,Europa,True,B/10/S,55 Cancri e,38,False,0,0,0,0,0,Pentard Poille,True
308,0341_01,Earth,True,G/57/P,PSO J318.5-22,5,False,0,0,0,0,0,Lorian Webstephrey,False
309,0343_01,Earth,False,F/76/P,PSO J318.5-22,31,False,121,0,0,274,907,Meremy Salez,False
310,0345_01,Mars,True,E/21/S,TRAPPIST-1e,30,False,0,0,0,0,0,Berios Racke,False
311,0346_01,Earth,True,G/59/P,55 Cancri e,15,False,0,0,0,0,0,Lynney Chanan,True
312,0347_01,Mars,False,F/64/S,TRAPPIST-1e,27,False,434,0,1434,0,0,Cousk Kraie,False
313,0348_01,Mars,False,D/12/P,TRAPPIST-1e,22,False,142,2876,202,3,0,Stray Mane,True
314,0348_02,Mars,,,TRAPPIST-1e,36,False,520,0,1865,0,0,Weet Mane,True
315,0350_01,Earth,True,G/60/P,PSO J318.5-22,14,False,0,0,0,0,0,Loresa Burchanez,True
316,0352_01,Mars,False,F/78/P,TRAPPIST-1e,23,False,2001,0,2975,0,0,Hits Strad,False
317,0355_01,Earth,True,,TRAPPIST-1e,18,False,0,0,0,0,0,Tricky Warrison,True
318,0356_01,Europa,True,B/15/P,55 Cancri e,36,False,0,0,0,0,0,Pharmus Gloyanthy,True
319,0357_01,Earth,False,F/65/S,TRAPPIST-1e,41,False,,1198,0,124,572,Eduard Mcleaney,False
320,0358_01,Earth,True,G/50/S,TRAPPIST-1e,50,False,0,0,0,0,0,Ronna Connon,True
321,0358_02,Earth,True,G/50/S,PSO J318.5-22,32,False,0,0,0,0,0,Dandy Connon,True
322,0359_01,Earth,False,F/66/S,PSO J318.5-22,26,False,148,0,453,0,88,Celine Popez,False
323,0360_01,Earth,False,F/67/S,TRAPPIST-1e,15,False,358,212,33,0,112,Elancy Staffersby,False
324,0361_01,Earth,False,F/68/S,55 Cancri e,33,False,0,36,0,280,417,Virgie Headardyer,True
325,0365_01,Earth,False,G/51/S,55 Cancri e,,False,0,0,0,685,21,Dandra Jacostaney,False
326,0368_01,Mars,False,F/82/P,TRAPPIST-1e,26,False,2832,107,4447,15,4,Resers Perte,False
327,0368_02,Mars,True,F/82/P,TRAPPIST-1e,61,False,0,0,0,0,0,Batech Perte,True
328,0369_01,Earth,False,G/53/S,TRAPPIST-1e,24,False,0,0,592,177,58,Veroy Pottonalden,True
329,0370_01,Earth,False,F/83/P,TRAPPIST-1e,30,False,0,95,0,441,1023,Tine Coffmaney,False
330,0371_01,Mars,True,F/84/P,TRAPPIST-1e,24,False,0,0,0,0,0,Chrey Dutte,True
331,0372_01,Earth,False,F/85/P,TRAPPIST-1e,24,False,0,5,0,2766,0,,False
332,0373_01,Earth,True,G/62/P,TRAPPIST-1e,41,False,0,0,0,0,0,Billex Mcneiderson,False
333,0375_01,Earth,False,E/22/P,TRAPPIST-1e,20,False,0,0,558,0,230,Luzel Vincenton,False
334,0376_01,Earth,False,G/54/S,TRAPPIST-1e,22,False,116,0,786,6,0,Francy Spentley,True
335,0377_01,Europa,False,C/15/S,55 Cancri e,63,False,0,1068,0,176,8188,Wezncha Excialing,False
336,0378_01,Europa,False,B/11/S,55 Cancri e,18,False,17,215,4,5132,697,Bram Pirejus,False
337,0378_02,Europa,True,B/11/S,55 Cancri e,21,False,0,0,0,0,0,Marfak Pirejus,True
338,0378_03,Europa,False,B/11/S,TRAPPIST-1e,79,False,5649,235,7,2579,2175,Naslon Pirejus,False
339,0378_04,Europa,True,B/11/S,TRAPPIST-1e,56,False,0,0,0,0,0,Muonons Pirejus,True
340,0378_05,Europa,True,B/11/S,TRAPPIST-1e,13,False,0,0,0,0,0,Polaton Pirejus,True
341,0378_06,Europa,False,B/11/S,TRAPPIST-1e,33,False,0,2491,6,1173,1059,Sollum Pirejus,False
342,0378_07,Europa,True,B/11/S,TRAPPIST-1e,32,False,0,0,0,0,0,Achib Pirejus,True
343,0379_01,Earth,False,G/63/P,TRAPPIST-1e,31,False,198,0,591,0,164,Brita Moodson,True
344,0380_01,Europa,True,,55 Cancri e,26,False,0,0,0,0,0,Zinopus Fuelddid,True
345,0381_01,Europa,True,B/16/P,55 Cancri e,18,False,0,0,0,0,0,Mesatan Mosteraked,True
346,0381_02,Europa,True,B/16/P,55 Cancri e,38,False,0,0,,0,0,Aston Mosteraked,True
347,0382_01,,False,G/64/P,,23,False,348,0,0,4,368,Blanie Floydendley,False
348,0383_01,Earth,False,G/55/S,TRAPPIST-1e,28,False,82,773,0,3693,140,Phia Wagnerray,False
349,0383_02,Earth,True,G/55/S,PSO J318.5-22,34,False,0,0,0,0,0,Evane Wagnerray,False
350,0384_01,Earth,False,G/56/S,55 Cancri e,0,False,0,0,0,0,0,Cliney Simpsonks,True
351,0384_02,Earth,False,G/56/S,TRAPPIST-1e,14,False,3,0,881,25,0,Ellard Simpsonks,True
352,0385_01,Earth,False,G/65/P,TRAPPIST-1e,23,False,13,747,0,0,128,Tanley Klinson,False
353,0387_01,Earth,True,G/66/P,TRAPPIST-1e,49,False,0,0,0,0,0,Verek Merce,False
354,0388_01,Earth,True,G/57/S,TRAPPIST-1e,14,False,0,0,0,0,0,Fanna Sullones,False
355,0389_01,Earth,False,E/23/P,TRAPPIST-1e,18,False,391,44,356,0,0,Elanda Savaraldez,False
356,0391_01,Europa,False,C/9/P,PSO J318.5-22,27,True,69,5728,0,0,987,Dabik Cowsearney,True
357,0392_01,Earth,False,E/24/P,TRAPPIST-1e,48,False,0,111,0,1508,0,Ward Carreralend,False
358,0395_01,Europa,False,B/17/P,55 Cancri e,31,True,0,11003,552,8157,5688,Meropus Hervel,False
359,0395_02,Europa,False,B/17/P,55 Cancri e,61,False,1,608,0,3835,1,Hadyon Hervel,False
360,0396_01,Earth,True,G/59/S,TRAPPIST-1e,18,False,0,0,0,0,0,Brinez Robins,True
361,0397_01,Mars,True,F/69/S,TRAPPIST-1e,45,False,0,0,0,0,0,Graw Mepie,True
362,0398_01,Mars,False,D/13/S,TRAPPIST-1e,22,False,28,420,36,6011,3,Wales Tité,False
363,0401_01,Mars,False,D/14/S,TRAPPIST-1e,30,True,1056,0,0,0,0,Luse Pimne,False
364,0401_02,Mars,False,D/14/S,TRAPPIST-1e,30,False,1770,0,0,13,0,Parney Pimne,False
365,0402_01,,True,D/15/S,55 Cancri e,32,True,0,0,0,0,0,Teron Sageng,True
366,0403_01,Mars,False,D/13/P,TRAPPIST-1e,43,True,353,896,0,0,2,Push Wate,True
367,0405_01,Earth,False,F/89/P,55 Cancri e,17,False,177,,0,310,7,Denis Flowensley,False
368,0407_01,Earth,False,G/69/P,TRAPPIST-1e,23,False,,21,0,0,1699,Dandy Mirez,False
369,0407_02,Earth,False,F/90/P,TRAPPIST-1e,20,False,0,465,0,5,223,Luzel Mirez,False
370,0407_03,Earth,True,G/69/P,TRAPPIST-1e,39,False,0,0,0,0,0,Dennya Mirez,False
371,0408_01,Mars,False,E/25/P,TRAPPIST-1e,35,False,1134,113,52,0,0,Cus Ble,False
372,0409_01,Mars,False,F/71/S,TRAPPIST-1e,31,False,0,0,1116,2,0,Mats Iccle,False
373,0410_01,Earth,False,F/72/S,55 Cancri e,21,False,0,150,0,567,0,Tyrona Roachoanand,False
374,0411_01,Earth,False,F/91/P,TRAPPIST-1e,16,False,691,0,101,140,0,Benny Rushorney,False
375,0412_01,Europa,False,C/11/P,TRAPPIST-1e,60,False,0,7255,5952,1537,0,Baton Quelfly,True
376,0413_01,Earth,False,F/92/P,TRAPPIST-1e,18,False,0,157,0,352,60,Elina Steinardson,False
377,0415_01,Earth,True,G/60/S,TRAPPIST-1e,42,False,0,0,0,0,0,Iney Pierry,False
378,0417_01,Europa,True,B/18/P,55 Cancri e,68,False,0,0,0,0,0,Lesatik Poicaptic,True
379,0417_02,Europa,False,B/18/P,55 Cancri e,22,False,0,1170,0,5467,1241,Mirark Unhearfus,False
380,0417_03,Europa,True,B/18/P,TRAPPIST-1e,59,False,0,0,0,0,0,Enifik Unhearfus,True
381,0423_01,Europa,False,B/19/P,TRAPPIST-1e,,False,8,3584,0,13,57,Syrmark Pumbody,True
382,0425_01,Mars,False,F/96/P,TRAPPIST-1e,37,False,1094,2,26,34,1,Blesh Fiha,False
383,0425_02,Mars,True,F/96/P,TRAPPIST-1e,3,False,0,0,0,0,0,Cowns Fiha,True
384,0425_03,Mars,True,F/96/P,TRAPPIST-1e,31,False,0,0,0,0,0,Ree Fiha,True
385,0427_01,Europa,False,E/26/P,TRAPPIST-1e,31,False,417,,7185,562,792,Algor Efulows,True
386,0428_01,Europa,False,C/16/S,TRAPPIST-1e,29,False,0,4118,0,715,3139,Chargin Chocaters,True
387,0429_01,Europa,False,A/5/S,55 Cancri e,20,False,2,10116,0,2,225,Aino Ineysive,True
388,0429_02,Europa,True,A/5/S,55 Cancri e,46,False,0,0,0,0,0,Taurak Ineysive,True
389,0430_01,Earth,False,F/75/S,TRAPPIST-1e,29,False,0,1026,0,16,0,Eliana Jorden,True
390,0431_01,Mars,True,F/97/P,TRAPPIST-1e,43,False,0,0,0,0,0,Fronch Melto,True
391,0432_01,Mars,False,F/76/S,TRAPPIST-1e,17,False,1483,10,0,0,0,Caper Knike,False
392,0433_01,Europa,,B/20/P,55 Cancri e,27,False,0,0,0,0,0,Hekark Mormonized,True
393,0433_02,Europa,False,B/20/P,TRAPPIST-1e,47,False,4,891,0,2962,3656,Naosura Mormonized,False
394,0434_01,Mars,True,F/77/S,TRAPPIST-1e,45,False,0,0,0,0,0,Row Pread,True
395,0435_01,Earth,True,G/62/S,TRAPPIST-1e,17,False,0,0,0,0,0,Allie Willynnedy,True
396,0436_01,Earth,False,G/63/S,55 Cancri e,10,False,0,0,0,0,0,Sallyl Hodes,True
397,0436_02,Earth,False,G/63/S,PSO J318.5-22,56,False,46,11,0,622,0,Lilace Hodes,False
398,0437_01,Earth,False,F/78/S,TRAPPIST-1e,39,False,382,0,22,467,0,Lynnee Oneiles,False
399,0437_02,Earth,False,F/78/S,PSO J318.5-22,40,False,7,0,840,26,0,Debora Oneiles,False
400,0438_01,Europa,True,B/13/S,TRAPPIST-1e,40,False,,0,0,0,0,Dyonon Diateous,True
401,0439_01,Europa,False,C/13/P,55 Cancri e,34,False,,5637,45,1936,56,Izarino Unciate,False
402,0441_01,Earth,False,F/79/S,55 Cancri e,32,False,0,0,0,722,0,Loree Hahnstonsen,False
403,0442_01,Earth,False,F/98/P,TRAPPIST-1e,35,False,7,1043,0,0,0,Elica Armstromez,False
404,0444_01,Mars,False,D/15/P,TRAPPIST-1e,32,True,2484,429,102,0,0,Camonk Curte,False
405,0444_02,,False,F/99/P,TRAPPIST-1e,26,True,1869,0,136,0,0,Colal Curte,False
406,0445_01,Earth,False,F/80/S,TRAPPIST-1e,25,False,1352,0,0,24,799,Loria Marshopper,False
407,0445_02,,False,E/25/S,TRAPPIST-1e,26,False,0,0,0,77,715,Rice Marshopper,False
408,0446_01,Europa,True,B/21/P,55 Cancri e,22,False,0,0,0,0,0,Hadira Singmage,True
409,0447_01,Earth,False,F/81/S,TRAPPIST-1e,22,False,9,0,795,0,0,Ferry Mcclayton,True
410,0448_01,Earth,False,E/27/P,TRAPPIST-1e,24,False,757,0,0,32,0,Elara Hoppernardy,False
411,0448_02,Earth,True,G/71/P,PSO J318.5-22,32,False,0,0,0,0,0,,True
412,0449_01,Earth,True,G/64/S,TRAPPIST-1e,11,False,0,0,0,0,0,Nathy Moongton,True
413,0452_01,Mars,True,E/26/S,TRAPPIST-1e,22,False,0,0,0,0,0,Swafox Ecart,True
414,0453_01,Europa,True,B/14/S,TRAPPIST-1e,19,False,0,0,0,0,0,Aldun Taptiritty,True
415,0453_02,Europa,True,,55 Cancri e,34,False,0,0,0,0,0,Minopus Taptiritty,True
416,0453_03,Europa,True,B/14/S,TRAPPIST-1e,74,False,0,0,0,0,0,Wezena Taptiritty,True
417,0454_01,Europa,,B/15/S,55 Cancri e,28,True,5,4288,0,745,5,Tabius Geoconne,True
418,0454_02,Europa,True,B/15/S,TRAPPIST-1e,42,False,0,0,0,0,0,Etair Fushausive,True
419,0454_03,Europa,True,B/15/S,TRAPPIST-1e,43,False,0,0,0,0,0,Hallux Geoconne,True
420,0456_01,Earth,False,F/83/S,TRAPPIST-1e,55,False,210,185,188,59,73,Lulah Hinetthews,False
421,0457_01,Earth,False,G/72/P,PSO J318.5-22,19,False,0,0,747,26,0,Leonyl Poperez,True
422,0457_02,Earth,True,G/72/P,TRAPPIST-1e,6,False,0,0,0,0,0,Sallyl Poperez,False
423,0457_03,Earth,False,G/72/P,TRAPPIST-1e,7,False,0,0,0,0,0,Joela Poperez,False
424,0458_01,Europa,True,D/16/S,55 Cancri e,28,False,0,0,0,0,0,Zanin Bedectical,True
425,0459_01,Earth,False,F/84/S,TRAPPIST-1e,15,False,2156,0,0,59,2,Hardy Nichoan,False
426,0460_01,Earth,True,G/65/S,PSO J318.5-22,24,False,0,0,0,0,0,Shawne Jenningley,True
427,0461_01,Earth,False,E/27/S,PSO J318.5-22,31,False,0,869,0,0,0,Shany Yorkland,True
428,0461_02,Earth,False,F/85/S,TRAPPIST-1e,22,False,0,70,182,612,20,Warry Yorkland,True
429,0461_03,Earth,False,G/66/S,55 Cancri e,1,False,0,0,0,0,0,Len Yorkland,True
430,0462_01,Earth,True,G/67/S,,50,False,0,0,0,0,0,Ronia Sosanturney,False
431,0463_01,Mars,False,F/100/P,TRAPPIST-1e,34,False,865,0,257,,35,Grats Staf,False
432,0463_02,Mars,False,F/100/P,TRAPPIST-1e,14,False,928,852,81,0,0,Flamal Staf,False
433,0465_01,Earth,False,E/28/P,TRAPPIST-1e,19,False,4,10,0,1178,428,Deandy Chaellerty,False
434,0465_02,Earth,False,E/28/P,TRAPPIST-1e,,False,0,654,22,146,4,Kyley Chaellerty,True
435,0466_01,Earth,False,F/101/P,TRAPPIST-1e,36,False,0,0,863,1,1,Aude Beachez,False
436,0468_01,Earth,True,,TRAPPIST-1e,34,False,0,0,0,0,0,Haryn Wynneyerson,False
437,0470_01,Mars,True,F/86/S,55 Cancri e,25,False,0,0,0,0,,Aptal Binie,True
438,0470_02,,True,F/86/S,TRAPPIST-1e,36,False,0,0,0,0,0,Jurs Binie,True
439,0471_01,Europa,False,B/22/P,TRAPPIST-1e,16,False,0,45,2,5183,170,Astab Fuelisent,False
440,0471_02,Europa,False,B/22/P,55 Cancri e,30,False,0,7972,0,0,4,Izarino Fuelisent,True
441,0472_01,Earth,False,F/87/S,PSO J318.5-22,37,False,0,10,544,9,299,Stene Solinez,False
442,0474_01,Earth,True,G/69/S,55 Cancri e,15,False,0,0,0,0,0,Nicey Chardst,True
443,0475_01,Earth,False,E/29/P,TRAPPIST-1e,36,False,0,0,38,9,943,Danie Gilesonston,False
444,0476_01,Mars,False,F/103/P,PSO J318.5-22,27,False,,6,145,144,0,Coves Chiff,False
445,0476_02,Mars,True,F/103/P,TRAPPIST-1e,27,False,0,0,0,0,0,Book Chiff,True
446,0476_03,Mars,True,F/103/P,TRAPPIST-1e,12,False,0,0,0,0,0,Beah Chiff,True
447,0477_01,Earth,False,E/30/P,TRAPPIST-1e,22,False,0,5,0,1619,0,Benny Moongton,False
448,0480_01,Earth,False,G/74/P,TRAPPIST-1e,27,False,,34,23,0,275,Chrisa Mcdanield,False
449,0481_01,Earth,True,G/70/S,TRAPPIST-1e,13,False,0,0,0,0,0,Gera Peckerson,True
450,0482_01,Earth,False,E/28/S,TRAPPIST-1e,27,False,0,118,0,5,665,Anny Mallerez,False
451,0482_02,Earth,False,F/88/S,TRAPPIST-1e,28,False,0,14,0,0,615,Isaacy Mallerez,False
452,0485_01,Europa,False,B/17/S,55 Cancri e,21,False,0,33,0,3348,55,Furudah Unloweedic,False
453,0487_01,Europa,,C/19/S,TRAPPIST-1e,39,False,172,1794,12,4303,246,Sadirak Obeaded,False
454,0488_01,Earth,True,G/76/P,PSO J318.5-22,28,False,0,0,,0,0,Chery Vantonson,False
455,0490_01,Earth,True,G/71/S,TRAPPIST-1e,14,False,0,0,0,0,0,Hanne Kirklander,True
456,0498_01,Europa,True,,55 Cancri e,27,False,0,,0,0,0,Batomam Preent,True
457,0498_02,Europa,True,B/18/S,55 Cancri e,46,False,0,0,0,,0,Kastrak Preent,True
458,0499_01,Mars,True,F/89/S,55 Cancri e,27,False,0,0,0,0,0,Eclass Meake,True
459,0499_02,Mars,False,E/29/S,TRAPPIST-1e,21,False,0,0,0,0,0,Yogark Meake,False
460,0500_01,Mars,False,D/19/P,55 Cancri e,21,False,513,0,1749,82,0,Ots Cakie,True
461,0501_01,Europa,False,E/32/P,TRAPPIST-1e,42,False,0,929,967,,481,Hadirk Spedlybood,False
462,0502_01,Mars,False,,TRAPPIST-1e,22,False,10,0,817,471,0,Pigars Swell,False
463,0503_01,Mars,False,F/90/S,TRAPPIST-1e,10,False,0,0,0,0,0,Gal Fone,True
464,0503_02,Mars,False,F/90/S,TRAPPIST-1e,43,False,1821,0,47,29,0,Torms Fone,False
465,0503_03,Mars,False,E/31/S,TRAPPIST-1e,42,False,1246,35,16,0,0,Pios Fone,False
466,0504_01,Europa,True,B/19/S,55 Cancri e,18,False,0,0,0,0,0,Thabius Unpasine,True
467,0504_02,Europa,True,B/19/S,55 Cancri e,54,False,0,0,0,0,0,Mirfar Unpasine,True
468,0504_03,Europa,True,B/19/S,,24,False,0,0,0,0,0,Sterops Unpasine,True
469,0504_04,Europa,False,B/19/S,TRAPPIST-1e,64,False,0,1737,11,401,752,Tauria Unpasine,False
470,0504_05,Europa,True,B/19/S,55 Cancri e,18,False,0,0,0,0,0,Azharga Unpasine,True
471,0504_06,,True,B/19/S,55 Cancri e,53,False,0,0,0,0,0,Alheneb Unpasine,True
472,0506_01,Mars,True,F/91/S,TRAPPIST-1e,23,False,0,0,0,0,0,Kad Backe,True
473,0507_01,Earth,False,G/74/S,TRAPPIST-1e,39,False,0,0,0,0,0,Kylen Mccarry,True
474,0510_01,Europa,False,C/16/P,TRAPPIST-1e,59,False,0,16521,0,323,0,Astrark Sinecthex,True
475,0512_01,Europa,False,D/18/S,55 Cancri e,32,False,0,5755,0,59,122,Sadirak Nateansive,True
476,0512_02,Europa,True,D/18/S,TRAPPIST-1e,55,False,0,0,0,0,0,Ankalik Nateansive,True
477,0513_01,Earth,True,G/78/P,PSO J318.5-22,21,False,0,0,0,0,0,Rayley Blandez,True
478,0515_01,Europa,True,B/20/S,TRAPPIST-1e,50,False,0,0,0,0,0,Alramix Swinvul,True
479,0516_01,Europa,False,A/6/S,55 Cancri e,55,False,113,2492,41,0,2376,Vindem Eneurordry,False
480,0517_01,Earth,False,F/109/P,TRAPPIST-1e,,False,1445,0,1,2,73,Jandy Kimons,False
481,0518_01,,True,F/92/S,TRAPPIST-1e,35,False,0,0,0,0,0,Soyos Parta,True
482,0519_01,Earth,True,G/77/S,TRAPPIST-1e,,False,0,0,0,0,0,Ryany Farleyatton,True
483,0520_01,Earth,False,G/78/S,TRAPPIST-1e,55,False,62,,0,0,,Bel Mcguirez,False
484,0521_01,Earth,False,E/32/S,TRAPPIST-1e,23,False,39,263,0,0,,Hery Hornettoney,True
485,0522_01,Earth,False,E/33/P,TRAPPIST-1e,42,False,0,0,750,0,156,Glenry Parklaney,False
486,0523_01,Earth,False,E/33/S,TRAPPIST-1e,35,False,553,213,1733,0,6,Helley Joyneidez,True
487,0525_01,Earth,True,,TRAPPIST-1e,47,False,0,0,0,0,0,Wenise Mirezavis,True
488,0527_01,Mars,False,F/93/S,55 Cancri e,,False,1172,11,3,0,4,Supce Stité,False
489,0527_02,Mars,True,F/93/S,TRAPPIST-1e,34,False,0,0,0,0,0,Llat Stité,True
490,0528_01,Europa,False,C/17/P,TRAPPIST-1e,46,False,0,1119,0,3427,6595,Alasmon Stiven,False
491,0529_01,Earth,True,G/81/P,PSO J318.5-22,26,False,0,0,0,0,0,Ericia Sellahaney,False
492,0531_01,Earth,True,G/82/P,55 Cancri e,1,False,0,0,0,0,0,Estine Alentonway,False
493,0531_02,Earth,True,G/82/P,55 Cancri e,,False,0,0,0,0,0,Darley Alentonway,True
494,0533_01,Mars,False,D/21/P,TRAPPIST-1e,33,False,20,0,384,557,0,Tops Stike,False
495,0534_01,Europa,False,B/23/P,TRAPPIST-1e,34,False,98,715,29,5732,1902,Asellux Parbage,False
496,0534_02,Europa,False,B/23/P,TRAPPIST-1e,49,False,3573,1308,316,641,25,Weia Parbage,False
497,0537_01,Earth,False,G/83/P,TRAPPIST-1e,22,False,0,5,0,320,352,Kylen Staffersby,False
498,0538_01,Earth,False,F/110/P,TRAPPIST-1e,28,False,0,1073,0,0,5,Walla Swanardy,True
499,0539_01,Europa,True,C/18/P,TRAPPIST-1e,,False,0,0,,0,0,Tard Nalanet,True
500,0539_02,Europa,True,C/18/P,55 Cancri e,36,False,0,0,0,0,0,Achyon Nalanet,True
501,0539_03,,True,C/18/P,55 Cancri e,30,False,0,0,0,0,0,Alderak Nalanet,True
502,0539_04,Europa,True,C/18/P,TRAPPIST-1e,49,False,0,0,0,0,0,Betenif Nalanet,True
503,0539_05,Europa,False,C/18/P,TRAPPIST-1e,38,False,0,1793,479,9,4987,Mardyon Nalanet,False
504,0540_01,Mars,True,F/95/S,TRAPPIST-1e,31,False,0,0,0,0,0,Jell Conie,True
505,0540_02,,False,F/95/S,TRAPPIST-1e,17,False,1471,0,0,45,16,Rantax Conie,False
506,0542_01,Earth,False,G/84/P,TRAPPIST-1e,26,False,9,0,0,0,878,Landa Ments,False
507,0545_01,Earth,False,F/111/P,TRAPPIST-1e,23,False,59,0,0,681,0,Kaye Sextones,False
508,0546_01,Earth,False,F/96/S,55 Cancri e,24,False,930,691,838,0,0,Shawne Stenson,False
509,0547_01,Earth,False,F/97/S,TRAPPIST-1e,23,False,0,15,831,16,3,Trick Weavesend,False
510,0548_01,Earth,False,E/36/S,TRAPPIST-1e,24,False,0,86,704,0,1,Kariel Webstes,True
511,0549_01,Mars,False,D/19/S,PSO J318.5-22,32,False,666,0,0,252,1,Warets Watte,True
